id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
5,HNB ASSURANCE PLC,HASU.N0000,17,-0.9900990099009901,-0.6,60.0,60.6,60.6,60.0,1727081735540,28/NOV/2003,6191225.0,102167,15,9000000000.0,0.0,60.6,60.0,102167,15,0,2024-09-23 22:54:45.355034,2024-09-24
4681,HNB FINANCE PLC,HNBF.X0000,9800,-1.9607843137254901,-0.1,5.0,5.1,5.0,5.0,1727080559554,08/JAN/2020,50000.0,10000,2,1491000000.0,0.0,5.0,5.0,10000,2,2,2024-09-23 22:54:45.355034,2024-09-24
4680,HNB FINANCE PLC,HNBF.N0000,300,1.9607843137254901,0.1,5.2,5.1,5.2,5.2,1727075629772,08/JAN/2020,17768.4,3417,5,7391179244.8,0.0,5.2,5.2,3417,5,2,2024-09-23 22:54:45.355034,2024-09-24
103,HORANA PLANTATIONS PLC,HOPL.N0000,100,-0.2702702702702703,-0.1,36.9,37.0,38.5,36.4,1727066491660,12/FEB/1996,14770.0,400,2,922500000.0,0.0,36.4,36.9,400,2,0,2024-09-23 22:54:45.355034,2024-09-24
183,HOTEL SIGIRIYA PLC,HSIG.N0000,1000,-1.9955654101995566,-0.9,44.2,45.1,45.9,43.4,1727073272228,01/JAN/1981,127373.4,2910,7,776903400.0,0.0,43.5,44.2,2910,7,0,2024-09-23 22:54:45.355034,2024-09-24
355,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,300,0.0,0.0,31.8,31.8,31.8,31.8,1727070831331,12/NOV/2003,12720.0,400,2,2057794536.0,0.0,31.8,31.8,400,2,0,2024-09-23 22:54:45.355034,2024-09-24
5311,hSenid Business Solutions PLC,HBS.N0000,20000,1.9047619047619047,0.2,10.7,10.5,10.8,10.6,1727081692074,21/DEC/2021,531267.4,49868,23,3052225921.3,0.0,10.8,10.7,49868,23,0,2024-09-23 22:54:45.355034,2024-09-24
276,HUNAS HOLDINGS PLC,HUNA.N0000,1,-0.7117437722419929,-0.2,27.9,28.1,28.9,27.9,1727079962114,18/OCT/1993,2875.9,103,5,23687937000.0,0.0,28.9,27.9,103,5,1,2024-09-23 22:54:45.355034,2024-09-24
134,HUNTER & COMPANY PLC,HUNT.N0000,197,-1.639344262295082,-10.0,600.0,610.0,600.0,600.0,1727075800811,01/JAN/1947,600000.0,1000,7,3087000000.0,0.0,600.0,600.0,1000,7,0,2024-09-23 22:54:45.355034,2024-09-24
1786,HVA FOODS PLC,HVA.N0000,5,0.0,0.0,3.0,3.0,3.1,2.9,1727078220967,15/FEB/2011,36491.7,12180,11,348750465.0,0.0,3.1,3.0,12180,11,2,2024-09-23 22:54:45.355034,2024-09-24
269,INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,87,0.0,0.0,0.3,0.3,0.3,0.2,1727078885695,01/JAN/1978,275.6,919,5,1124823375.0,0.0,0.2,0.3,919,5,0,2024-09-23 22:54:45.355034,2024-09-24
941,JANASHAKTHI INSURANCE PLC,JINS.N0000,100,1.5831134564643798,0.6,38.5,37.9,38.8,37.0,1727081973817,21/JUL/2008,459369.4,12244,49,8721256890.5,0.0,37.7,38.5,12244,49,2,2024-09-23 22:54:45.355034,2024-09-24
5127,JAT HOLDINGS PLC,JAT.N0000,2500,-1.2121212121212122,-0.2,16.3,16.5,17.0,16.0,1727081933054,12/AUG/2021,4869427.4,300579,111,8319646699.9,0.0,16.3,16.3,300579,111,3,2024-09-23 22:54:45.355034,2024-09-24
4019,JETWING SYMPHONY PLC,JETS.N0000,250,2.6315789473684212,0.2,7.8,7.6,7.8,7.3,1727081964257,05/JAN/2018,139905.6,18818,16,4697070760.2,0.0,7.4,7.8,18818,16,2,2024-09-23 22:54:45.355034,2024-09-24
297,JOHN KEELLS HOLDINGS PLC,JKH.N0000,100,0.7473841554559043,1.25,168.5,167.25,169.5,165.0,1727081660265,23/OCT/1986,19964333.25,118929,195,253194158754.5,0.0,166.5,168.5,118929,195,0,2024-09-23 22:54:45.355034,2024-09-24
104,JOHN KEELLS HOTELS PLC,KHL.N0000,24,3.225806451612903,0.5,16.0,15.5,16.0,14.9,1727080885266,17/SEP/2004,1520352.7,98942,97,23298348480.0,0.0,15.5,16.0,98942,97,2,2024-09-23 22:54:45.355034,2024-09-24
284,JOHN KEELLS PLC,JKL.N0000,140,-0.15625,-0.1,63.9,64.0,64.0,63.9,1727081768390,01/JAN/1974,53917.0,843,8,3885120000.0,0.0,64.0,63.9,843,8,2,2024-09-23 22:54:45.355034,2024-09-24
8,KAHAWATTE  PLANTATIONS  PLC,KAHA.N0000,1,0.6097560975609756,0.1,16.5,16.4,16.5,15.6,1727071219079,02/DEC/1998,31609.0,2001,6,1640210401.5,0.0,15.9,16.5,2001,6,0,2024-09-23 22:54:45.355034,2024-09-24
5371,KAPRUKA HOLDINGS PLC,KPHL.N0000,800,-1.5151515151515151,-0.1,6.5,6.6,6.6,6.4,1727081821305,07/JAN/2022,22735.1,3515,17,1066847340.0,0.0,6.6,6.5,3515,17,0,2024-09-23 22:54:45.355034,2024-09-24
227,KEELLS FOOD PRODUCTS PLC,KFP.N0000,115,1.8867924528301887,3.0,162.0,159.0,162.0,161.75,1727081960489,01/JAN/1983,19115.5,118,3,4131000000.0,0.0,162.0,162.0,118,3,2,2024-09-23 22:54:45.355034,2024-09-24
372,KEGALLE  PLANTATIONS  PLC,KGAL.N0000,1,0.0,0.0,110.0,110.0,112.0,108.5,1727081221831,08/JAN/1996,5932.5,53,4,2750000000.0,0.0,108.5,110.0,53,4,0,2024-09-23 22:54:45.355034,2024-09-24
279,KELANI CABLES PLC,KCAB.N0000,75,2.272727272727273,6.5,292.5,286.0,293.0,283.0,1727081924411,01/JAN/1974,391200.0,1367,17,6376500000.0,0.0,285.75,292.5,1367,17,0,2024-09-23 22:54:45.355034,2024-09-24
82,KELANI TYRES PLC,TYRE.N0000,100,-1.3717421124828533,-1.0,71.9,72.9,72.9,71.5,1727081994398,28/JAN/1994,665281.8,9249,25,5780760000.0,0.0,72.9,71.9,9249,25,0,2024-09-23 22:54:45.355034,2024-09-24
316,KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,911,1.8922852983988354,1.3,70.0,68.7,73.0,70.0,1727081860172,18/JAN/1996,266334.2,3798,19,4760000000.0,0.0,73.0,70.0,3798,19,0,2024-09-23 22:54:45.355034,2024-09-24
147,KOTAGALA PLANTATIONS PLC,KOTA.N0000,49854,3.5714285714285716,0.2,5.8,5.6,6.0,5.6,1727081924693,12/DEC/1995,1233112.9,213740,66,1963372500.0,0.0,5.6,5.8,213740,66,0,2024-09-23 22:54:45.355034,2024-09-24
389,KOTMALE HOLDINGS PLC,LAMB.N0000,1,0.0,0.0,350.0,350.0,415.0,356.5,1727071391973,01/JAN/1969,4506.5,11,2,10990000000.0,0.0,415.0,350.0,11,2,3,2024-09-23 22:54:45.355034,2024-09-24
322,LB FINANCE PLC,LFIN.N0000,1500,0.47095761381475665,0.3,64.0,63.7,65.0,62.7,1727081839052,30/DEC/1997,16023916.4,252097,112,35459656704.0,0.0,63.6,64.0,252097,112,0,2024-09-23 22:54:45.355034,2024-09-24
18,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,30,2.232142857142857,0.5,22.9,22.4,23.0,22.4,1727081998440,20/APR/1987,4188500.0,183047,61,1568973233.5,0.0,22.8,22.9,183047,61,0,2024-09-23 22:54:45.355034,2024-09-24
550,LANKA ASHOK LEYLAND PLC,ASHO.N0000,3,0.0,0.0,723.5,723.5,795.0,730.0,1727081307860,01/JAN/1983,8095.0,11,3,2619679910.5,0.0,795.0,723.5,11,3,0,2024-09-23 22:54:45.355034,2024-09-24
5251,LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,99,5.0,0.1,2.1,2.0,2.1,1.9,1727081718440,16/NOV/2021,249414.8,129999,44,1659354438.0,0.0,2.0,2.1,129999,44,2,2024-09-23 22:54:45.355034,2024-09-24
553,LANKA IOC PLC,LIOC.N0000,10,0.2386634844868735,0.25,105.0,104.75,107.0,102.75,1727081953585,22/DEC/2004,14455697.5,137087,135,55908899025.0,0.0,103.5,105.0,137087,135,0,2024-09-23 22:54:45.355034,2024-09-24
518,LANKA MILK FOODS (CWE) PLC,LMF.N0000,1010,4.615384615384615,1.2,27.2,26.0,27.8,25.0,1727081977453,01/JAN/1983,26828315.7,1001468,271,10879456000.0,0.0,25.1,27.2,1001468,271,0,2024-09-23 22:54:45.355034,2024-09-24
250,LANKA REALTY INVESTMENTS PLC,ASCO.N0000,5000,3.0,0.3,10.3,10.0,10.4,9.8,1727070382016,01/JAN/1969,78671.0,7660,8,2177115408.4,0.0,9.9,10.3,7660,8,0,2024-09-23 22:54:45.355034,2024-09-24
337,LANKA TILES PLC,TILE.N0000,380,-0.8016032064128257,-0.4,49.5,49.9,49.9,47.4,1727081982780,01/JUN/1986,2041009.2,41850,49,13129976475.0,0.0,49.9,49.5,41850,49,0,2024-09-23 22:54:45.355034,2024-09-24
67,LANKA WALLTILE PLC,LWL.N0000,1000,3.225806451612903,1.6,51.2,49.6,51.5,48.0,1727081933067,13/JUN/1994,1399988.8,27872,41,13977600000.0,0.0,48.0,51.2,27872,41,0,2024-09-23 22:54:45.355034,2024-09-24
527,LANKEM CEYLON PLC,LCEY.N0000,50,0.0,0.0,70.0,70.0,71.0,67.5,1727081901570,01/JAN/1970,4135.0,59,4,3602952990.0,0.0,71.0,70.0,59,4,2,2024-09-23 22:54:45.355034,2024-09-24
546,LANKEM DEVELOPMENTS PLC,LDEV.N0000,3149,2.7027027027027026,0.4,15.2,14.8,15.2,14.0,1727081839601,01/JAN/1975,549010.0,37352,37,1824000000.0,0.0,14.0,15.2,37352,37,0,2024-09-23 22:54:45.355034,2024-09-24
1724,LAUGFS GAS PLC,LGL.N0000,500,1.8181818181818181,0.6,33.6,33.0,33.9,31.7,1727080498434,08/DEC/2010,36993.9,1101,5,11256002889.6,0.0,33.9,33.6,1101,5,0,2024-09-23 22:54:45.355034,2024-09-24
1744,LAUGFS GAS PLC,LGL.X0000,10,1.0256410256410255,0.2,19.7,19.5,19.8,18.5,1727081880273,08/DEC/2010,85879.0,4476,12,1024400000.0,0.0,18.5,19.7,4476,12,0,2024-09-23 22:54:45.355034,2024-09-24
4561,LAUGFS POWER PLC,LPL.N0000,3,0.0,0.0,9.4,9.4,9.4,9.4,1727064000230,30/OCT/2019,28.2,3,1,3149000808.4,0.0,9.4,9.4,3,1,2,2024-09-23 22:54:45.355034,2024-09-24
382,LAXAPANA PLC,LITE.N0000,10,0.591715976331361,0.1,17.0,16.9,17.1,16.4,1727080837706,01/JAN/1982,401953.3,24054,12,1125823963.0,0.0,16.5,17.0,24054,12,0,2024-09-23 22:54:45.355034,2024-09-24
198,LEE HEDGES PLC,SHAW.N0000,5,-0.8571428571428571,-0.6,69.4,70.0,70.0,60.4,1727081969281,01/JAN/1954,518903.3,7442,21,1776829462.0,0.0,66.2,69.4,7442,21,0,2024-09-23 22:54:45.355034,2024-09-24
415,LION BREWERY (CEYLON) PLC,LION.N0000,4,0.1,1.0,1001.0,1000.0,1020.0,1000.0,1727081752711,22/JAN/1997,120122.5,120,8,80080000000.0,0.0,1000.0,1001.0,120,8,0,2024-09-23 22:54:45.355034,2024-09-24
1847,LOLC FINANCE PLC,LOFC.N0000,50000,0.0,0.0,5.5,5.5,5.8,5.2,1727081998790,07/JUL/2011,54643656.0,9902002,492,181935667644.5,0.0,5.6,5.5,9902002,492,3,2024-09-23 22:54:45.355034,2024-09-24
5355,LOLC GENERAL INSURANCE PLC,LGIL.N0000,368,0.0,0.0,5.9,5.9,6.1,5.8,1727081748395,31/DEC/2021,749766.2,128000,24,7080000000.0,0.0,5.8,5.9,128000,24,2,2024-09-23 22:54:45.355034,2024-09-24
410,L O L C HOLDINGS PLC,LOLC.N0000,24,2.465023317788141,9.25,384.5,375.25,386.5,359.0,1727081878605,01/JAN/1982,18929357.0,51138,190,182714400000.0,0.0,370.25,384.5,51138,190,0,2024-09-23 22:54:45.355034,2024-09-24
1665,LOTUS HYDRO POWER PLC,HPFL.N0000,25,0.8264462809917356,0.1,12.2,12.1,12.4,12.0,1727081334194,25/NOV/2010,1551195.8,128078,62,1330874966.4,0.0,12.1,12.2,128078,62,2,2024-09-23 22:54:45.355034,2024-09-24
4038,L V L ENERGY FUND PLC,LVEF.N0000,2699,0.0,0.0,4.4,4.4,4.5,4.2,1727078626984,09/JAN/2018,2964772.4,683817,71,3074428464.8,0.0,4.5,4.4,683817,71,0,2024-09-23 22:54:45.355034,2024-09-24
170,MADULSIMA  PLANTATIONS  PLC,MADU.N0000,1,0.0,0.0,10.1,10.1,10.4,10.4,1727071463337,06/JUL/1998,10.4,1,1,1711961079.7,0.0,10.4,10.1,1,1,3,2024-09-23 22:54:45.355034,2024-09-24
6032,MAHARAJA FOODS LIMITED,MFPE.N0000,500,2.0,0.1,5.1,5.0,5.1,5.0,1727081692450,26/JUL/2024,256196.5,50978,13,637500000.0,0.0,5.0,5.1,50978,13,5,2024-09-23 22:54:45.355034,2024-09-24
4439,MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,3,0.0,0.0,28.9,28.9,29.3,28.9,1727081566013,03/JUN/2019,48190.2,1665,17,1011387723.5,0.0,29.3,28.9,1665,17,2,2024-09-23 22:54:45.355034,2024-09-24
187,MAHAWELI REACH HOTELS PLC,MRH.N0000,100,0.7142857142857143,0.1,14.1,14.0,14.3,13.2,1727081768644,01/JAN/1982,8081.5,605,8,663636902.7,0.0,13.2,14.1,605,8,2,2024-09-23 22:54:45.355034,2024-09-24
1595,MALWATTE VALLEY PLANTATION PLC,MAL.X0000,1,0.0,0.0,37.0,37.0,33.1,33.1,1727071533995,26/JUL/2000,33.1,1,1,749274420.0,0.0,33.1,37.0,1,1,0,2024-09-23 22:54:45.355034,2024-09-24
439,MALWATTE VALLEY PLANTATION PLC,MAL.N0000,2,2.4390243902439024,1.5,63.0,61.5,63.0,57.0,1727081701227,26/JUL/2000,75152.0,1193,6,12775916853.0,0.0,57.0,63.0,1193,6,0,2024-09-23 22:54:45.355034,2024-09-24
107,MARAWILA  RESORTS  PLC,MARA.N0000,5000,0.0,0.0,3.7,3.7,3.8,3.5,1727081976677,18/JUN/1997,1759409.7,478214,59,1302116539.3,0.0,3.7,3.7,478214,59,2,2024-09-23 22:54:45.355034,2024-09-24
388,MASKELIYA PLANTATIONS PLC,MASK.N0000,900,1.749271137026239,0.6,34.9,34.3,35.8,33.0,1727077768957,05/NOV/1997,239107.9,6980,10,1882976766.1,0.0,34.1,34.9,6980,10,2,2024-09-23 22:54:45.355034,2024-09-24
3695,MELSTACORP PLC,MELS.N0000,250,2.1437578814627996,1.7,81.0,79.3,85.0,76.9,1727081998748,30/DEC/2016,1850445.2,23036,54,94397162832.0,0.0,78.0,81.0,23036,54,0,2024-09-23 22:54:45.355034,2024-09-24
400,MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,1000,-1.9607843137254901,-0.1,5.0,5.1,5.3,4.9,1727081962319,04/JAN/1991,287120.4,58256,32,2622698185.0,0.0,5.0,5.0,58256,32,2,2024-09-23 22:54:45.355034,2024-09-24
3055,MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,9,0.0,0.0,2.8,2.8,2.8,2.8,1727072523256,19/FEB/2014,3875.2,1384,2,377107696.0,0.0,2.8,2.8,1384,2,1,2024-09-23 22:54:45.355034,2024-09-24
384,MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,950,0.0,0.0,1.1,1.1,1.1,1.0,1727077483553,01/JAN/1965,120201.1,120001,20,311300000.0,0.0,1.0,1.1,120001,20,0,2024-09-23 22:54:45.355034,2024-09-24
5351,MYLAND DEVELOPMENTS PLC,MDL.N0000,20,3.9473684210526314,0.3,7.9,7.6,8.1,7.9,1727072379719,28/DEC/2021,46569.0,5890,3,286375000.0,0.0,7.9,7.9,5890,3,2,2024-09-23 22:54:45.355034,2024-09-24
291,NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,10,1.7424242424242424,5.75,335.75,330.0,370.0,330.25,1727081362937,10/MAR/1999,62762.75,187,16,7974062500.0,0.0,330.25,335.75,187,16,0,2024-09-23 22:54:45.355034,2024-09-24
218,NATION LANKA FINANCE PLC,CSF.N0000,411,0.0,0.0,0.3,0.3,0.3,0.2,1727081926047,13/JUN/1994,114984.1,573867,24,2099032210.5,0.0,0.2,0.3,573867,24,1,2024-09-23 22:54:45.355034,2024-09-24
77,NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,1,1.4285714285714286,1.0,71.0,70.0,72.0,67.8,1727081994689,26/APR/1993,13100399.9,186297,165,29501453246.0,0.0,70.2,71.0,186297,165,0,2024-09-23 22:54:45.355034,2024-09-24
9,NATIONS TRUST BANK PLC,NTB.N0000,3373,0.21551724137931033,0.25,116.25,116.0,120.0,111.0,1727081772583,03/MAY/1999,12141776.0,105749,75,32779873447.5,0.0,120.0,116.25,105749,75,0,2024-09-23 22:54:45.355034,2024-09-24
4077,NATIONS TRUST BANK PLC,NTB.X0000,1,-4.761904761904762,-6.0,120.0,126.0,128.75,120.0,1727076363087,03/MAY/1999,23408.75,195,4,5306740920.0,0.0,120.0,120.0,195,4,0,2024-09-23 22:54:45.355034,2024-09-24
230,NAWALOKA HOSPITALS PLC,NHL.N0000,5,-7.894736842105263,-0.3,3.5,3.8,3.7,3.5,1727081982049,09/SEP/2004,1819669.2,517205,151,4933269586.0,0.0,3.7,3.5,517205,151,1,2024-09-23 22:54:45.355034,2024-09-24
1596,ODEL PLC,ODEL.N0000,10,5.357142857142857,0.6,11.8,11.2,11.8,11.8,1727068511043,04/AUG/2010,1368.8,116,4,6352765221.2,0.0,11.8,11.8,116,4,1,2024-09-23 22:54:45.355034,2024-09-24
526,OFFICE EQUIPMENT PLC,OFEQ.N0000,6,0.0,0.0,96.1,96.1,115.0,103.0,1727069925213,01/JAN/1974,1778.75,16,3,80105116.0,0.0,103.0,96.1,16,3,3,2024-09-23 22:54:45.355034,2024-09-24
492,ON'ALLY HOLDINGS PLC,ONAL.N0000,1,2.127659574468085,0.5,24.0,23.5,25.4,24.0,1727081978362,20/OCT/1988,24433.4,1018,4,2232074088.0,0.0,24.0,24.0,1018,4,3,2024-09-23 22:54:45.355034,2024-09-24
3495,ORIENT FINANCE PLC,BFN.N0000,10,-6.896551724137931,-0.6,8.1,8.7,8.6,8.0,1727066941717,30/JUN/2011,133773.9,16610,6,1709919355.5,0.0,8.2,8.1,16610,6,3,2024-09-23 22:54:45.355034,2024-09-24
387,OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,1001,5.9171597633136095,1.0,17.9,16.9,18.5,17.0,1727081678406,01/JAN/1982,807123.4,46071,19,22250229517.8,0.0,17.0,17.9,46071,19,2,2024-09-23 22:54:45.355034,2024-09-24
354,PALM GARDEN HOTELS PLC,PALM.N0000,10,0.24509803921568626,0.1,40.9,40.8,41.0,39.0,1727080848946,08/MAR/1993,61761.6,1524,8,19465823300.0,0.0,39.0,40.9,1524,8,3,2024-09-23 22:54:45.355034,2024-09-24
105,PAN ASIA BANKING CORPORATION PLC,PABC.N0000,500,1.530612244897959,0.3,19.9,19.6,20.3,18.6,1727081937065,05/APR/2005,19369690.5,979858,207,8806976417.1,0.0,19.3,19.9,979858,207,0,2024-09-23 22:54:45.355034,2024-09-24
1784,PANASIAN POWER PLC,PAP.N0000,10,5.0,0.2,4.2,4.0,4.3,3.9,1727081383075,07/JAN/2011,5333840.9,1320067,45,2625000000.0,0.0,4.0,4.2,1320067,45,0,2024-09-23 22:54:45.355034,2024-09-24
504,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,100,4.98220640569395,1.4,29.5,28.1,30.0,25.6,1727077595995,01/JAN/1970,19437.0,710,8,1245208865.0,0.0,30.0,29.5,710,8,2,2024-09-23 22:54:45.355034,2024-09-24
3461,PEOPLE'S INSURANCE PLC,PINS.N0000,1,-3.255813953488372,-0.7,20.8,21.5,21.9,20.8,1727076846350,12/JAN/2016,21789.8,1021,6,4235555542.4,0.0,21.9,20.8,1021,6,0,2024-09-23 22:54:45.355034,2024-09-24
1968,PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,2587,-1.7857142857142858,-0.2,11.0,11.2,11.4,10.9,1727081823180,24/NOV/2011,1105244.6,98892,52,23698133250.0,0.0,11.1,11.0,98892,52,0,2024-09-23 22:54:45.355034,2024-09-24
486,PGP GLASS CEYLON PLC,GLAS.N0000,100,2.1660649819494586,0.6,28.3,27.7,30.0,27.7,1727081498598,05/SEP/1994,74861.6,2601,17,26887436064.0,0.0,27.7,28.3,2601,17,0,2024-09-23 22:54:45.355034,2024-09-24
523,PMF FINANCE PLC,PMB.N0000,5,-4.081632653061225,-0.2,4.7,4.9,4.7,4.4,1727081734383,11/JUL/1994,105981.0,23168,19,1904918225.0,0.0,4.5,4.7,23168,19,2,2024-09-23 22:54:45.355034,2024-09-24
4986,PRIME LANDS RESIDENCIES PLC,PLR.N0000,15000,0.0,0.0,8.2,8.2,8.4,7.9,1727081953489,08/JUN/2021,1039584.0,128214,58,7687500000.0,0.0,8.2,8.2,128214,58,2,2024-09-23 22:54:45.355034,2024-09-24
258,PRINTCARE PLC,CARE.N0000,2,-2.5522041763341066,-1.1,42.0,43.1,42.8,42.0,1727080646443,02/MAY/1995,1024436.7,24325,33,3610600140.0,0.0,42.8,42.0,24325,33,0,2024-09-23 22:54:45.355034,2024-09-24
3815,R I L PROPERTY PLC,RIL.N0000,40,1.492537313432836,0.1,6.8,6.7,6.9,6.5,1727080729467,04/MAY/2017,380831.7,57401,23,5440000000.0,0.0,6.6,6.8,57401,23,0,2024-09-23 22:54:45.355034,2024-09-24
203,RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,21,0.0,0.0,90.3,90.3,93.3,86.1,1727081148782,01/JAN/1983,3186.0,36,6,216720000.0,0.0,93.3,90.3,36,6,0,2024-09-23 22:54:45.355034,2024-09-24
1561,RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,168,6.349206349206349,0.4,6.7,6.3,7.0,6.5,1727081998371,29/APR/2010,248649.8,36433,18,1890789044.0,0.0,6.5,6.7,36433,18,2,2024-09-23 22:54:45.355034,2024-09-24
1485,RENUKA AGRI FOODS PLC,RAL.N0000,5,3.4482758620689653,0.1,3.0,2.9,3.1,2.8,1727081910788,04/JAN/2010,2206823.4,745312,58,2396487915.0,0.0,2.9,3.0,745312,58,0,2024-09-23 22:54:45.355034,2024-09-24
478,RENUKA CITY HOTELS PLC.,RENU.N0000,9,0.0,0.0,360.0,360.0,363.0,345.0,1727081371466,19/OCT/1992,4848.0,14,3,2520000000.0,0.0,363.0,360.0,14,3,0,2024-09-23 22:54:45.355034,2024-09-24
507,RENUKA FOODS PLC,COCO.N0000,100,2.0202020202020203,0.2,10.1,9.9,10.1,9.8,1727073956193,06/JUN/1994,47450.8,4710,9,1818053701.7,0.0,10.1,10.1,4710,9,0,2024-09-23 22:54:45.355034,2024-09-24
1521,RENUKA FOODS PLC,COCO.X0000,22,0.0,0.0,10.0,10.0,10.1,10.1,1727078630446,06/JUN/1994,232.3,23,2,73068000.0,0.0,10.1,10.0,23,2,0,2024-09-23 22:54:45.355034,2024-09-24
1481,RENUKA HOLDINGS PLC,RHL.X0000,75,6.796116504854369,0.7,11.0,10.3,11.0,10.9,1727081867163,10/MAR/2008,3020.0,275,4,266218909.0,0.0,10.9,11.0,275,4,0,2024-09-23 22:54:45.355034,2024-09-24
701,RENUKA HOLDINGS PLC,RHL.N0000,50,0.7518796992481203,0.1,13.4,13.3,13.8,12.8,1727081916809,10/MAR/2008,37519.0,2820,11,2217542831.4,0.0,12.8,13.4,2820,11,0,2024-09-23 22:54:45.355034,2024-09-24
3938,RENUKA HOTELS PLC,RCH.N0000,2,0.0,0.0,93.1,93.1,102.25,102.25,1727076682594,21/NOV/2017,511.25,5,4,3751700043.0,0.0,102.25,93.1,5,4,2,2024-09-23 22:54:45.355034,2024-09-24
1446,RESUS ENERGY PLC,HPWR.N0000,10,0.46511627906976744,0.1,21.6,21.5,22.5,21.1,1727081770438,08/OCT/2009,410095.5,18960,15,1861592263.2,0.0,22.5,21.6,18960,15,0,2024-09-23 22:54:45.355034,2024-09-24
511,RICHARD PIERIS AND COMPANY PLC,RICH.N0000,1,-1.4423076923076923,-0.3,20.5,20.8,20.9,20.2,1727081186928,01/JAN/1951,977128.2,47757,23,41718284637.5,0.0,20.2,20.5,47757,23,0,2024-09-23 22:54:45.355034,2024-09-24
164,RICHARD PIERIS EXPORTS PLC,REXP.N0000,2,4.930966469428008,18.75,399.0,380.25,399.25,376.0,1727081400798,11/OCT/1993,97784.25,248,55,4454334255.0,0.0,376.0,399.0,248,55,2,2024-09-23 22:54:45.355034,2024-09-24
503,ROYAL CERAMICS LANKA PLC,RCL.N0000,500,0.9836065573770492,0.3,30.8,30.5,31.4,29.6,1727081973734,03/MAY/1994,39052684.3,1289542,284,34123130272.0,0.0,29.8,30.8,1289542,284,0,2024-09-23 22:54:45.355034,2024-09-24
55,ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,490,1.8518518518518519,0.5,27.5,27.0,27.5,26.0,1727079218960,15/JUN/1998,39819.9,1500,9,1375000000.0,0.0,26.3,27.5,1500,9,2,2024-09-23 22:54:45.355034,2024-09-24
266,SAMPATH BANK PLC,SAMP.N0000,500,1.9283746556473829,1.4,74.0,72.6,75.0,71.0,1727081979283,10/JUN/1987,72552192.1,985394,421,86779856240.0,0.0,72.6,74.0,985394,421,0,2024-09-23 22:54:45.355034,2024-09-24
117,SAMSON INTERNATIONAL PLC,SIL.N0000,2,1.9011406844106464,2.5,134.0,131.5,134.75,134.0,1727070738412,22/MAR/1993,14341.75,107,3,567191314.0,0.0,134.0,134.0,107,3,0,2024-09-23 22:54:45.355034,2024-09-24
2147,SANASA DEVELOPMENT BANK PLC,SDB.N0000,5,0.33444816053511706,0.1,30.0,29.9,31.3,29.9,1727072078262,31/MAY/2012,21595.8,722,4,4924994820.0,0.0,29.9,30.0,722,4,0,2024-09-23 22:54:45.355034,2024-09-24
5291,SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,500,1.6,0.2,12.7,12.5,13.6,12.4,1727075523299,14/DEC/2021,29068.0,2307,7,1899869860.4,0.0,12.7,12.7,2307,7,0,2024-09-23 22:54:45.355034,2024-09-24
479,SATHOSA MOTORS PLC,SMOT.N0000,1,0.0,0.0,284.5,284.5,295.0,285.0,1727078737194,08/NOV/1993,5142.0,18,7,1716565459.0,0.0,295.0,284.5,18,7,2,2024-09-23 22:54:45.355034,2024-09-24
432,SERENDIB HOTELS PLC,SHOT.X0000,2950,-1.1627906976744187,-0.1,8.5,8.6,8.6,8.5,1727080455669,01/JAN/1973,93605.0,11000,6,1224375904.0,0.0,8.5,8.5,11000,6,2,2024-09-23 22:54:45.355034,2024-09-24
246,SERENDIB HOTELS PLC,SHOT.N0000,100,0.7751937984496124,0.1,13.0,12.9,13.0,12.5,1727079404146,01/JAN/1973,385868.0,29729,29,3926766376.0,0.0,12.9,13.0,29729,29,2,2024-09-23 22:54:45.355034,2024-09-24
213,SEYLAN BANK PLC,SEYB.X0000,92,0.56657223796034,0.2,35.5,35.3,36.0,33.9,1727081944845,05/JAN/1989,2912371.6,84224,40,11729569129.0,0.0,35.3,35.5,84224,40,0,2024-09-23 22:54:45.355034,2024-09-24
