id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
2091,GREENTECH ENERGY PLC,MEL.N0000,1,-4.3478260869565215,-0.1,2.2,2.3,2.4,2.2,1727339910305,25/APR/2012,86370.7,37342,16,220000000.0,0.0,2.4,2.2,37342,16,1,2024-09-26 17:18:39.768880,2024-09-26
132,HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,592,0.0,0.0,32.0,32.0,32.0,32.0,1727329251440,25/MAR/1998,18944.0,592,1,1482105248.0,0.0,32.0,32.0,592,1,3,2024-09-26 17:18:39.768880,2024-09-26
172,HATTON NATIONAL BANK PLC,HNB.N0000,1,4.993429697766097,9.5,199.75,190.25,202.0,195.0,1727341174280,01/JAN/1971,655756040.5,3294840,822,91079702681.5,0.0,195.25,199.75,4111838,826,0,2024-09-26 17:18:39.768880,2024-09-26
340,HATTON NATIONAL BANK PLC,HNB.X0000,10,0.9360374414976599,1.5,161.75,160.25,170.0,160.0,1727341196567,01/JAN/1971,77381714.75,471741,235,18739177783.5,0.0,165.25,161.75,471741,235,0,2024-09-26 17:18:39.768880,2024-09-26
4058,HATTON PLANTATIONS PLC,HPL.N0000,614,-3.7735849056603774,-1.0,25.5,26.5,26.5,25.5,1727339148591,02/FEB/2018,262736.5,10261,14,6035000110.5,0.0,26.5,25.5,10261,14,2,2024-09-26 17:18:39.768880,2024-09-26
31,HAYCARB PLC,HAYC.N0000,1,0.8827238335435057,0.7,80.0,79.3,81.0,79.0,1727341101826,01/JAN/1975,50764628.7,634672,101,23769900000.0,0.0,79.9,80.0,634672,101,0,2024-09-26 17:18:39.768880,2024-09-26
331,HAYLEYS FABRIC PLC,MGT.N0000,6497,0.6211180124223602,0.3,48.6,48.3,49.8,48.0,1727341165772,23/APR/2003,75438628.4,1536424,256,20192414313.6,0.0,49.0,48.6,1536424,256,0,2024-09-26 17:18:39.768880,2024-09-26
524,HAYLEYS FIBRE PLC,HEXP.N0000,1,1.7892644135188867,0.9,51.2,50.3,53.0,51.1,1727341151281,17/MAR/1992,593935.6,11469,37,1228800000.0,0.0,51.8,51.2,11469,37,0,2024-09-26 17:18:39.768880,2024-09-26
214,HAYLEYS LEISURE PLC,CONN.N0000,8,0.49261083743842365,0.1,20.4,20.3,21.0,20.0,1727341001072,11/MAR/1996,561697.3,27331,21,2202995143.2,0.0,21.0,20.4,27331,21,0,2024-09-26 17:18:39.768880,2024-09-26
175,HAYLEYS PLC,HAYL.N0000,1500,0.20725388601036268,0.2,96.7,96.5,100.0,95.3,1727341191927,01/JAN/1953,54705863.7,557608,368,72525000000.0,0.0,97.5,96.7,557608,368,0,2024-09-26 17:18:39.768880,2024-09-26
5431,HELA APPAREL HOLDINGS PLC,HELA.N0000,5695,1.8181818181818181,0.1,5.6,5.5,6.0,5.4,1727341175527,07/FEB/2022,18910704.7,3295497,277,7377336736.0,0.0,5.6,5.6,3295497,277,0,2024-09-26 17:18:39.768880,2024-09-26
325,HEMAS HOLDINGS PLC,HHL.N0000,1,-0.3856041131105398,-0.3,77.5,77.8,79.0,77.1,1727341089622,15/OCT/2003,57655299.8,739584,138,46281511302.5,0.0,78.0,77.5,739584,138,0,2024-09-26 17:18:39.768880,2024-09-26
2229,HIKKADUWA BEACH RESORT PLC,CITH.N0000,40727,-4.761904761904762,-0.2,4.0,4.2,4.2,4.0,1727341078571,17/DEC/2012,2928459.9,727654,61,2170654124.0,0.0,4.2,4.0,727654,61,2,2024-09-26 17:18:39.768880,2024-09-26
5,HNB ASSURANCE PLC,HASU.N0000,3248,0.0,0.0,60.0,60.0,61.2,59.9,1727336590354,28/NOV/2003,911313.4,15113,20,9000000000.0,0.0,60.5,60.0,15113,20,0,2024-09-26 17:18:39.768880,2024-09-26
4680,HNB FINANCE PLC,HNBF.N0000,2000,-1.8518518518518519,-0.1,5.3,5.4,5.4,5.3,1727337861874,08/JAN/2020,229361.4,42701,20,7533317307.2,0.0,5.4,5.3,42701,20,2,2024-09-26 17:18:39.768880,2024-09-26
4681,HNB FINANCE PLC,HNBF.X0000,1,5.882352941176471,0.3,5.4,5.1,5.4,5.3,1727340455874,08/JAN/2020,13093.6,2434,8,1610280000.0,0.0,5.3,5.4,2434,8,2,2024-09-26 17:18:39.768880,2024-09-26
103,HORANA PLANTATIONS PLC,HOPL.N0000,2,1.0256410256410255,0.4,39.4,39.0,39.4,39.0,1727332383055,12/FEB/1996,28954.4,740,6,985000000.0,0.0,39.0,39.4,740,6,0,2024-09-26 17:18:39.768880,2024-09-26
183,HOTEL SIGIRIYA PLC,HSIG.N0000,130,1.075268817204301,0.5,47.0,46.5,50.0,46.5,1727328595740,01/JAN/1981,245190.0,5038,20,826119000.0,0.0,49.0,47.0,5038,20,0,2024-09-26 17:18:39.768880,2024-09-26
355,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,107,0.30303030303030304,0.1,33.1,33.0,34.3,33.1,1727331375577,12/NOV/2003,84542.2,2554,10,2141918212.0,0.0,34.3,33.1,2554,10,0,2024-09-26 17:18:39.768880,2024-09-26
5311,hSenid Business Solutions PLC,HBS.N0000,412,-1.8018018018018018,-0.2,10.9,11.1,11.4,10.9,1727340305658,21/DEC/2021,2076467.8,187239,67,3109276873.1,0.0,11.2,10.9,187239,67,0,2024-09-26 17:18:39.768880,2024-09-26
276,HUNAS HOLDINGS PLC,HUNA.N0000,100,-0.7092198581560284,-0.2,28.0,28.2,28.0,28.0,1727332352337,18/OCT/1993,2800.0,100,1,23772840000.0,0.0,28.0,28.0,100,1,1,2024-09-26 17:18:39.768880,2024-09-26
1786,HVA FOODS PLC,HVA.N0000,29,3.125,0.1,3.3,3.2,3.4,3.3,1727339571116,15/FEB/2011,11256.0,3400,8,383625511.5,0.0,3.4,3.3,3400,8,2,2024-09-26 17:18:39.768880,2024-09-26
269,INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,1,0.0,0.0,0.3,0.3,0.4,0.3,1727338925072,01/JAN/1978,572018.0,1877545,19,1124823375.0,0.0,0.4,0.3,1877545,19,0,2024-09-26 17:18:39.768880,2024-09-26
941,JANASHAKTHI INSURANCE PLC,JINS.N0000,1000,-1.25,-0.5,39.5,40.0,40.9,39.2,1727340628208,21/JUL/2008,6478478.2,161900,78,8947783043.5,0.0,40.5,39.5,161900,78,2,2024-09-26 17:18:39.768880,2024-09-26
5127,JAT HOLDINGS PLC,JAT.N0000,4000,-2.793296089385475,-0.5,17.4,17.9,18.2,17.2,1727341174371,12/AUG/2021,11041369.6,618755,129,8881095250.2,0.0,17.9,17.4,618755,129,3,2024-09-26 17:18:39.768880,2024-09-26
4019,JETWING SYMPHONY PLC,JETS.N0000,200,-1.1904761904761905,-0.1,8.3,8.4,8.6,8.3,1727340127282,05/JAN/2018,1013789.9,121496,32,4998165039.7,0.0,8.6,8.3,121496,32,2,2024-09-26 17:18:39.768880,2024-09-26
297,JOHN KEELLS HOLDINGS PLC,JKH.N0000,200,0.145985401459854,0.25,171.5,171.25,176.5,171.0,1727341187153,23/OCT/1986,42282442.5,243930,267,257702066625.5,0.0,171.5,171.5,243930,267,0,2024-09-26 17:18:39.768880,2024-09-26
152,JOHN KEELLS HOLDINGS PLC,JKH.R0000,1000,-10.222222222222221,-1.15,10.1,11.25,11.9,8.1,1727341115191,23/OCT/1986,200013306.3,19868446,937,1517662309.5,0.0,10.1,10.1,19868446,937,0,2024-09-26 17:18:39.768880,2024-09-26
104,JOHN KEELLS HOTELS PLC,KHL.N0000,1600,-1.1904761904761905,-0.2,16.6,16.8,17.2,16.5,1727341001765,17/SEP/2004,5069262.0,303048,109,24172036548.0,0.0,16.9,16.6,303048,109,2,2024-09-26 17:18:39.768880,2024-09-26
284,JOHN KEELLS PLC,JKL.N0000,10,0.0,0.0,64.1,64.1,64.4,64.1,1727336246165,01/JAN/1974,101779.3,1585,10,3897280000.0,0.0,64.4,64.1,1585,10,2,2024-09-26 17:18:39.768880,2024-09-26
8,KAHAWATTE  PLANTATIONS  PLC,KAHA.N0000,100,-1.1904761904761905,-0.2,16.6,16.8,17.4,16.6,1727340520752,02/DEC/1998,226280.2,13413,31,1650151070.6,0.0,17.1,16.6,13413,31,0,2024-09-26 17:18:39.768880,2024-09-26
5371,KAPRUKA HOLDINGS PLC,KPHL.N0000,400,0.0,0.0,7.0,7.0,7.0,6.9,1727329803922,07/JAN/2022,82190.0,11800,17,1148912520.0,0.0,7.0,7.0,11800,17,0,2024-09-26 17:18:39.768880,2024-09-26
372,KEGALLE  PLANTATIONS  PLC,KGAL.N0000,5,0.0,0.0,115.0,115.0,115.0,115.0,1727325056737,08/JAN/1996,7590.0,66,3,2875000000.0,0.0,115.0,115.0,66,3,0,2024-09-26 17:18:39.768880,2024-09-26
279,KELANI CABLES PLC,KCAB.N0000,4,-2.0080321285140563,-6.25,305.0,311.25,314.0,302.0,1727340708597,01/JAN/1974,3702181.5,12074,38,6649000000.0,0.0,313.0,305.0,12074,38,0,2024-09-26 17:18:39.768880,2024-09-26
82,KELANI TYRES PLC,TYRE.N0000,20,0.6896551724137931,0.5,73.0,72.5,74.0,72.8,1727341107350,28/JAN/1994,1788344.7,24415,42,5869200000.0,0.0,74.0,73.0,24415,42,0,2024-09-26 17:18:39.768880,2024-09-26
316,KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,10,-0.272108843537415,-0.2,73.3,73.5,74.8,73.2,1727339138888,18/JAN/1996,1956764.8,26495,50,4984400000.0,0.0,74.0,73.3,26495,50,0,2024-09-26 17:18:39.768880,2024-09-26
147,KOTAGALA PLANTATIONS PLC,KOTA.N0000,1,-1.6666666666666667,-0.1,5.9,6.0,6.2,5.9,1727341151041,12/DEC/1995,3720669.6,610698,98,1997223750.0,0.0,6.2,5.9,610698,98,0,2024-09-26 17:18:39.768880,2024-09-26
389,KOTMALE HOLDINGS PLC,LAMB.N0000,2,0.0,0.0,350.0,350.0,409.75,360.0,1727340462596,01/JAN/1969,15219.5,42,2,10990000000.0,0.0,360.0,350.0,42,2,3,2024-09-26 17:18:39.768880,2024-09-26
322,LB FINANCE PLC,LFIN.N0000,11,-0.8888888888888888,-0.6,66.9,67.5,69.1,66.0,1727338703725,30/DEC/1997,9082311.9,133549,114,37066422398.4,0.0,67.8,66.9,133549,114,0,2024-09-26 17:18:39.768880,2024-09-26
137,LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,2,8.75,15.75,195.75,180.0,198.0,189.75,1727331678383,01/JAN/1975,49730.25,254,9,574965708.75,0.0,195.0,195.75,254,9,0,2024-09-26 17:18:39.768880,2024-09-26
18,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,10,-3.6144578313253013,-0.9,24.0,24.9,25.5,23.9,1727341165937,20/APR/1987,679799.3,28137,27,1644338760.0,0.0,25.5,24.0,28137,27,0,2024-09-26 17:18:39.768880,2024-09-26
5251,LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,100,0.0,0.0,2.2,2.2,2.3,2.1,1727341007057,16/NOV/2021,4155694.5,1939508,81,1738371316.0,0.0,2.2,2.2,1939508,81,2,2024-09-26 17:18:39.768880,2024-09-26
553,LANKA IOC PLC,LIOC.N0000,30,-2.0876826722338206,-2.5,117.25,119.75,122.75,116.0,1727341191391,22/DEC/2004,39039873.5,325997,248,62431603911.25,0.0,121.0,117.25,325997,248,0,2024-09-26 17:18:39.768880,2024-09-26
518,LANKA MILK FOODS (CWE) PLC,LMF.N0000,1,-1.7241379310344827,-0.5,28.5,29.0,29.6,28.0,1727341200856,01/JAN/1983,33034185.1,1146544,393,11399430000.0,0.0,29.5,28.5,1146544,393,0,2024-09-26 17:18:39.768880,2024-09-26
250,LANKA REALTY INVESTMENTS PLC,ASCO.N0000,199,1.8867924528301887,0.2,10.8,10.6,11.0,10.5,1727334874159,01/JAN/1969,1805139.0,164804,57,2282800622.4,0.0,10.8,10.8,164804,57,0,2024-09-26 17:18:39.768880,2024-09-26
337,LANKA TILES PLC,TILE.N0000,1000,-0.19646365422396855,-0.1,50.8,50.9,52.0,50.5,1727341146289,01/JUN/1986,2328374.1,45454,59,13474804140.0,0.0,51.4,50.8,575454,60,0,2024-09-26 17:18:39.768880,2024-09-26
443,LANKA VENTURES PLC,LVEN.N0000,20,0.0,0.0,29.0,29.0,30.0,30.0,1727340439309,08/JUN/1995,600.0,20,1,1691423028.0,0.0,30.0,29.0,20,1,0,2024-09-26 17:18:39.768880,2024-09-26
67,LANKA WALLTILE PLC,LWL.N0000,100,-0.7751937984496124,-0.4,51.2,51.6,52.0,50.2,1727340971684,13/JUN/1994,3984028.9,77532,69,13977600000.0,0.0,51.8,51.2,77532,69,0,2024-09-26 17:18:39.768880,2024-09-26
527,LANKEM CEYLON PLC,LCEY.N0000,5,-2.203856749311295,-1.6,71.0,72.6,75.9,71.0,1727339844999,01/JAN/1970,179441.6,2483,15,3654423747.0,0.0,73.9,71.0,2483,15,2,2024-09-26 17:18:39.768880,2024-09-26
546,LANKEM DEVELOPMENTS PLC,LDEV.N0000,1,-1.8867924528301887,-0.3,15.6,15.9,16.5,15.5,1727340608914,01/JAN/1975,3517613.5,221805,67,1872000000.0,0.0,15.9,15.6,221805,67,0,2024-09-26 17:18:39.768880,2024-09-26
1724,LAUGFS GAS PLC,LGL.N0000,250,0.5882352941176471,0.2,34.2,34.0,34.2,33.1,1727338583903,08/DEC/2010,17019.3,501,10,11457002941.2,0.0,34.0,34.2,501,10,0,2024-09-26 17:18:39.768880,2024-09-26
1744,LAUGFS GAS PLC,LGL.X0000,1962,1.4851485148514851,0.3,20.5,20.2,20.5,19.4,1727334379458,08/DEC/2010,70009.5,3421,10,1066000000.0,0.0,20.5,20.5,3421,10,0,2024-09-26 17:18:39.768880,2024-09-26
4562,LAUGFS POWER PLC,LPL.X0000,500,-5.194805194805195,-0.4,7.3,7.7,7.7,7.2,1727339733376,30/OCT/2019,18971.0,2600,9,379600000.0,0.0,7.3,7.3,2600,9,2,2024-09-26 17:18:39.768880,2024-09-26
4561,LAUGFS POWER PLC,LPL.N0000,800,-1.0309278350515463,-0.1,9.6,9.7,9.8,9.2,1727341151715,30/OCT/2019,51900.4,5462,13,3216000825.6,0.0,9.8,9.6,5462,13,2,2024-09-26 17:18:39.768880,2024-09-26
382,LAXAPANA PLC,LITE.N0000,500,0.5988023952095808,0.1,16.8,16.7,17.1,16.8,1727340993516,01/JAN/1982,70735.5,4210,6,1112578975.2,0.0,17.1,16.8,4210,6,0,2024-09-26 17:18:39.768880,2024-09-26
198,LEE HEDGES PLC,SHAW.N0000,89,0.8645533141210374,0.6,70.0,69.4,73.3,67.5,1727340881745,01/JAN/1954,373293.0,5334,8,1792191100.0,0.0,67.5,70.0,5334,8,0,2024-09-26 17:18:39.768880,2024-09-26
415,LION BREWERY (CEYLON) PLC,LION.N0000,1,-4.992585269401879,-50.5,961.0,1011.5,1000.0,960.5,1727340745722,22/JAN/1997,97050.0,101,2,76880000000.0,0.0,960.5,961.0,101,2,0,2024-09-26 17:18:39.768880,2024-09-26
1847,LOLC FINANCE PLC,LOFC.N0000,19000,1.6129032258064515,0.1,6.3,6.2,6.7,6.1,1727341186441,07/JUL/2011,144957862.9,22642415,1098,208399037483.7,0.0,6.4,6.3,22642415,1098,3,2024-09-26 17:18:39.768880,2024-09-26
5355,LOLC GENERAL INSURANCE PLC,LGIL.N0000,1,0.0,0.0,6.4,6.4,6.5,6.2,1727341132426,31/DEC/2021,3013860.8,471151,69,7680000000.0,0.0,6.4,6.4,471151,69,2,2024-09-26 17:18:39.768880,2024-09-26
410,L O L C HOLDINGS PLC,LOLC.N0000,1000,0.5357142857142857,2.25,422.25,420.0,442.0,410.5,1727341174403,01/JAN/1982,35781711.0,83212,278,200653200000.0,0.0,425.0,422.25,83212,278,0,2024-09-26 17:18:39.768880,2024-09-26
1665,LOTUS HYDRO POWER PLC,HPFL.N0000,10060,-2.4390243902439024,-0.3,12.0,12.3,12.4,12.0,1727341181821,25/NOV/2010,2730734.7,226384,87,1309057344.0,0.0,12.4,12.0,226384,87,2,2024-09-26 17:18:39.768880,2024-09-26
5532,LUMINEX PLC,LUMX.N0000,1000,1.4705882352941178,0.1,6.9,6.8,6.9,6.8,1727332539535,23/JUN/2022,215116.4,31223,5,1871625000.0,0.0,6.8,6.9,31223,5,2,2024-09-26 17:18:39.768880,2024-09-26
4038,L V L ENERGY FUND PLC,LVEF.N0000,164,0.0,0.0,4.7,4.7,4.9,4.5,1727341181219,09/JAN/2018,10347561.0,2176756,205,3284048587.4,0.0,4.8,4.7,2176756,205,0,2024-09-26 17:18:39.768880,2024-09-26
6032,MAHARAJA FOODS LIMITED,MFPE.N0000,14,0.0,0.0,5.1,5.1,5.2,5.0,1727338933068,26/JUL/2024,179508.7,35172,19,637500000.0,0.0,5.2,5.1,35172,19,5,2024-09-26 17:18:39.768880,2024-09-26
4439,MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,1000,-1.941747572815534,-0.6,30.3,30.9,31.5,30.0,1727341181695,03/JUN/2019,324034.6,10492,45,1060382284.5,0.0,31.5,30.3,10492,45,2,2024-09-26 17:18:39.768880,2024-09-26
187,MAHAWELI REACH HOTELS PLC,MRH.N0000,50,2.0833333333333335,0.3,14.7,14.4,15.0,13.7,1727332508753,01/JAN/1982,148261.9,10193,20,691876770.9,0.0,14.1,14.7,10193,20,2,2024-09-26 17:18:39.768880,2024-09-26
107,MARAWILA  RESORTS  PLC,MARA.N0000,3088,-2.4390243902439024,-0.1,4.0,4.1,4.2,3.9,1727340679746,18/JUN/1997,7144005.6,1777283,120,1407693556.0,0.0,4.2,4.0,1777283,120,2,2024-09-26 17:18:39.768880,2024-09-26
388,MASKELIYA PLANTATIONS PLC,MASK.N0000,55,-0.8287292817679558,-0.3,35.9,36.2,37.4,35.7,1727341132319,05/NOV/1997,2220444.5,61680,22,1936930255.1,0.0,37.4,35.9,61680,22,2,2024-09-26 17:18:39.768880,2024-09-26
3695,MELSTACORP PLC,MELS.N0000,400,0.47058823529411764,0.4,85.4,85.0,87.0,85.0,1727339955359,30/DEC/2016,19461475.3,224637,107,99524909948.8,0.0,85.5,85.4,224637,107,0,2024-09-26 17:18:39.768880,2024-09-26
209,MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,7,0.0,0.0,182.25,182.25,182.5,182.5,1727325504184,01/JAN/1983,1277.5,7,1,518499427.5,0.0,182.5,182.25,7,1,0,2024-09-26 17:18:39.768880,2024-09-26
400,MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,4500,-1.8181818181818181,-0.1,5.4,5.5,5.6,5.3,1727341098397,04/JAN/1991,976529.7,180030,68,2832514039.8,0.0,5.6,5.4,180030,68,2,2024-09-26 17:18:39.768880,2024-09-26
3055,MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,1,0.0,0.0,2.9,2.9,3.0,3.0,1727332267113,19/FEB/2014,15.0,5,4,390575828.0,0.0,3.0,2.9,5,4,1,2024-09-26 17:18:39.768880,2024-09-26
384,MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,10,0.0,0.0,1.1,1.1,1.2,1.0,1727340973474,01/JAN/1965,246691.4,224264,24,311300000.0,0.0,1.1,1.1,224264,24,0,2024-09-26 17:18:39.768880,2024-09-26
5351,MYLAND DEVELOPMENTS PLC,MDL.N0000,47,-1.1904761904761905,-0.1,8.3,8.4,8.4,8.3,1727327099057,28/DEC/2021,2080.0,250,4,300875000.0,0.0,8.3,8.3,250,4,2,2024-09-26 17:18:39.768880,2024-09-26
291,NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,11,3.115727002967359,10.5,347.5,337.0,349.25,343.0,1727329259374,10/MAR/1999,38922.25,112,3,8253125000.0,0.0,348.0,347.5,112,3,0,2024-09-26 17:18:39.768880,2024-09-26
218,NATION LANKA FINANCE PLC,CSF.N0000,5,50.0,0.1,0.3,0.2,0.3,0.2,1727341181707,13/JUN/1994,72712.7,243076,33,2099032210.5,0.0,0.3,0.3,243076,33,1,2024-09-26 17:18:39.768880,2024-09-26
77,NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,1,1.2016021361815754,0.9,75.8,74.9,78.8,73.0,1727341196708,26/APR/1993,34956219.8,457582,303,31495917690.8,0.0,75.4,75.8,457582,303,0,2024-09-26 17:18:39.768880,2024-09-26
9,NATIONS TRUST BANK PLC,NTB.N0000,178,-1.2170385395537526,-1.5,121.75,123.25,126.0,121.0,1727341022737,03/MAY/1999,50408683.75,403762,149,34330749180.5,0.0,123.75,121.75,403762,149,0,2024-09-26 17:18:39.768880,2024-09-26
4077,NATIONS TRUST BANK PLC,NTB.X0000,47,0.0,0.0,127.0,127.0,130.0,122.0,1727330006933,03/MAY/1999,34805.25,274,10,5616300807.0,0.0,122.0,127.0,274,10,0,2024-09-26 17:18:39.768880,2024-09-26
230,NAWALOKA HOSPITALS PLC,NHL.N0000,4999,2.7027027027027026,0.1,3.8,3.7,3.8,3.7,1727336839067,09/SEP/2004,404023.6,107733,27,5356121264.8,0.0,3.8,3.8,107733,27,1,2024-09-26 17:18:39.768880,2024-09-26
1596,ODEL PLC,ODEL.N0000,100,-3.225806451612903,-0.4,12.0,12.4,12.0,12.0,1727330521649,04/AUG/2010,1200.0,100,1,6460439208.0,0.0,12.0,12.0,100,1,1,2024-09-26 17:18:39.768880,2024-09-26
492,ON'ALLY HOLDINGS PLC,ONAL.N0000,1000,-0.8264462809917356,-0.2,24.0,24.2,25.0,24.0,1727336268364,20/OCT/1988,96890.0,4020,8,2232074088.0,0.0,25.0,24.0,4020,8,3,2024-09-26 17:18:39.768880,2024-09-26
3495,ORIENT FINANCE PLC,BFN.N0000,98,-7.070707070707071,-0.7,9.2,9.9,9.9,9.2,1727339438937,30/JUN/2011,362886.5,39349,6,1942130626.0,0.0,9.9,9.2,39349,6,3,2024-09-26 17:18:39.768880,2024-09-26
387,OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,199,-3.910614525139665,-0.7,17.2,17.9,18.0,17.2,1727339829814,01/JAN/1982,1079430.3,61447,54,21380108810.4,0.0,18.0,17.2,61447,54,2,2024-09-26 17:18:39.768880,2024-09-26
354,PALM GARDEN HOTELS PLC,PALM.N0000,112,-1.1904761904761905,-0.5,41.5,42.0,42.0,40.0,1727340576612,08/MAR/1993,575978.9,14021,23,19751385500.0,0.0,42.0,41.5,14021,23,3,2024-09-26 17:18:39.768880,2024-09-26
105,PAN ASIA BANKING CORPORATION PLC,PABC.N0000,947,0.0,0.0,21.9,21.9,23.0,21.2,1727341181753,05/APR/2005,78131618.0,3512582,500,9692099675.1,0.0,22.3,21.9,4512582,501,0,2024-09-26 17:18:39.768880,2024-09-26
1784,PANASIAN POWER PLC,PAP.N0000,6100,0.0,0.0,4.4,4.4,4.4,4.3,1727340034569,07/JAN/2011,1530568.9,350666,56,2750000000.0,0.0,4.4,4.4,350666,56,0,2024-09-26 17:18:39.768880,2024-09-26
487,PARAGON CEYLON PLC,PARA.N0000,30,0.0,0.0,43.1,43.1,48.5,48.5,1727340069670,01/JAN/1974,1503.5,31,2,43112068.0,0.0,48.5,43.1,31,2,3,2024-09-26 17:18:39.768880,2024-09-26
504,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,5,-6.25,-1.8,27.0,28.8,28.9,25.3,1727340153486,01/JAN/1970,271158.4,10501,31,1139682690.0,0.0,27.6,27.0,10501,31,2,2024-09-26 17:18:39.768880,2024-09-26
3461,PEOPLE'S INSURANCE PLC,PINS.N0000,250,-0.9090909090909091,-0.2,21.8,22.0,23.0,21.7,1727341029395,12/JAN/2016,1286799.4,57394,31,4439188020.4,0.0,22.5,21.8,57394,31,0,2024-09-26 17:18:39.768880,2024-09-26
1968,PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,300,-0.8547008547008547,-0.1,11.6,11.7,12.0,11.5,1727341153895,24/NOV/2011,2344984.3,200167,69,24990758700.0,0.0,11.6,11.6,200167,69,0,2024-09-26 17:18:39.768880,2024-09-26
486,PGP GLASS CEYLON PLC,GLAS.N0000,150,2.112676056338028,0.6,29.0,28.4,29.5,28.6,1727340343702,05/SEP/1994,11310132.3,390059,48,27552496320.0,0.0,29.0,29.0,390059,48,0,2024-09-26 17:18:39.768880,2024-09-26
523,PMF FINANCE PLC,PMB.N0000,20,-3.7735849056603774,-0.2,5.1,5.3,5.4,5.0,1727339281052,11/JUL/1994,103894.0,19930,16,2067038925.0,0.0,5.3,5.1,19930,16,2,2024-09-26 17:18:39.768880,2024-09-26
4986,PRIME LANDS RESIDENCIES PLC,PLR.N0000,145,-2.2988505747126435,-0.2,8.5,8.7,8.9,8.4,1727341072033,08/JUN/2021,8454085.4,983579,165,7968750000.0,0.0,8.8,8.5,983579,165,2,2024-09-26 17:18:39.768880,2024-09-26
258,PRINTCARE PLC,CARE.N0000,469,-2.9213483146067416,-1.3,43.2,44.5,45.2,42.6,1727340638751,02/MAY/1995,563387.9,13070,22,3713760144.0,0.0,44.5,43.2,13070,22,0,2024-09-26 17:18:39.768880,2024-09-26
3815,R I L PROPERTY PLC,RIL.N0000,23500,-3.896103896103896,-0.3,7.4,7.7,7.9,7.3,1727340926157,04/MAY/2017,4888738.4,648514,103,5920000000.0,0.0,7.9,7.4,648514,103,0,2024-09-26 17:18:39.768880,2024-09-26
203,RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,1,-9.316770186335404,-9.0,87.6,96.6,103.0,85.0,1727340592453,01/JAN/1983,304422.8,3474,21,210240000.0,0.0,103.0,87.6,3474,21,0,2024-09-26 17:18:39.768880,2024-09-26
1561,RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,100,-2.857142857142857,-0.2,6.8,7.0,7.1,6.8,1727339641522,29/APR/2010,500553.0,71283,29,1919009776.0,0.0,7.1,6.8,71283,29,2,2024-09-26 17:18:39.768880,2024-09-26
2150,RAMBODA FALLS PLC,RFL.N0000,6,-4.044117647058823,-1.1,26.1,27.2,28.0,26.0,1727327962766,18/JUN/2012,13357.0,512,5,522000000.0,0.0,28.0,26.1,512,5,2,2024-09-26 17:18:39.768880,2024-09-26
1485,RENUKA AGRI FOODS PLC,RAL.N0000,10000,0.0,0.0,3.3,3.3,3.5,3.3,1727341021751,04/JAN/2010,7451660.6,2210193,173,2636136706.5,0.0,3.4,3.3,2210193,173,0,2024-09-26 17:18:39.768880,2024-09-26
478,RENUKA CITY HOTELS PLC.,RENU.N0000,10,7.836338418862691,28.25,388.75,360.5,388.75,388.75,1727323555057,19/OCT/1992,43540.0,112,4,2721250000.0,0.0,388.75,388.75,112,4,0,2024-09-26 17:18:39.768880,2024-09-26
507,RENUKA FOODS PLC,COCO.N0000,5000,-1.7699115044247788,-0.2,11.1,11.3,11.6,10.9,1727335126219,06/JUN/1994,720860.7,63870,32,1998059018.7,0.0,11.6,11.1,63870,32,0,2024-09-26 17:18:39.768880,2024-09-26
1521,RENUKA FOODS PLC,COCO.X0000,1,-1.941747572815534,-0.2,10.1,10.3,10.7,10.0,1727335843400,06/JUN/1994,65267.3,6425,8,73798680.0,0.0,10.7,10.1,6425,8,0,2024-09-26 17:18:39.768880,2024-09-26
1481,RENUKA HOLDINGS PLC,RHL.X0000,800,0.0,0.0,11.5,11.5,11.6,11.5,1727340965583,10/MAR/2008,40410.0,3500,9,278319768.5,0.0,11.5,11.5,3500,9,0,2024-09-26 17:18:39.768880,2024-09-26
